,SUBJECTINDEX,age,answer,catch,category,dataset_nr,end,filenumber,fix,on_image,patchpos,start,trial,valid,mean_x,mean_y
67295,38.0,1.0,1.0,0.0,8.0,0.0,3004.0,62.0,5.0,1.0,752.0,2624.0,108.0,1.0,1241.1061,768.1779
67296,38.0,1.0,1.0,0.0,8.0,0.0,3304.0,62.0,6.0,1.0,330.0,3042.0,108.0,1.0,1024.4435,938.0731
67297,38.0,1.0,1.0,0.0,8.0,0.0,3708.0,62.0,7.0,1.0,752.0,3584.0,108.0,1.0,1215.6755,786.7023
67298,38.0,1.0,1.0,0.0,8.0,0.0,4288.0,62.0,8.0,1.0,330.0,3764.0,108.0,1.0,1100.5795,431.8071
67299,38.0,1.0,1.0,0.0,8.0,0.0,4554.0,62.0,9.0,1.0,752.0,4328.0,108.0,1.0,875.5659,361.8793
67300,38.0,1.0,1.0,0.0,8.0,0.0,4772.0,62.0,10.0,1.0,330.0,4582.0,108.0,1.0,960.2617,325.54208
67301,38.0,1.0,1.0,0.0,8.0,0.0,5014.0,62.0,11.0,1.0,752.0,4812.0,108.0,1.0,784.1976,441.0698
67326,38.0,1.0,0.0,1.0,8.0,0.0,2918.0,10.0,1.0,1.0,716.0,2400.0,113.0,1.0,748.2316,545.2819
67327,38.0,1.0,0.0,1.0,8.0,0.0,3220.0,10.0,2.0,1.0,685.0,2974.0,113.0,1.0,1115.1433,820.964
67328,38.0,1.0,0.0,1.0,8.0,0.0,3652.0,10.0,3.0,1.0,716.0,3370.0,113.0,1.0,375.53033,628.5953
67329,38.0,1.0,0.0,1.0,8.0,0.0,3940.0,10.0,4.0,1.0,685.0,3704.0,113.0,1.0,537.2384,391.04938
67330,38.0,1.0,0.0,1.0,8.0,0.0,4554.0,10.0,5.0,1.0,716.0,3976.0,113.0,1.0,737.9212,481.97742
67331,38.0,1.0,0.0,1.0,8.0,0.0,4858.0,10.0,6.0,1.0,685.0,4594.0,113.0,1.0,935.9374,460.71088
67332,38.0,1.0,0.0,1.0,8.0,0.0,5240.0,10.0,7.0,1.0,716.0,4998.0,113.0,1.0,438.62323,379.28494
67345,38.0,1.0,0.0,1.0,8.0,0.0,568.0,44.0,1.0,1.0,685.0,196.0,115.0,1.0,793.2156,496.03867
67346,38.0,1.0,0.0,1.0,8.0,0.0,786.0,44.0,2.0,1.0,716.0,610.0,115.0,1.0,500.35663,557.2398
67347,38.0,1.0,0.0,1.0,8.0,0.0,1082.0,44.0,3.0,1.0,685.0,822.0,115.0,1.0,548.36774,425.02798
67348,38.0,1.0,0.0,1.0,8.0,0.0,1298.0,44.0,4.0,1.0,716.0,1126.0,115.0,1.0,293.4195,454.17407
67349,38.0,1.0,0.0,1.0,8.0,0.0,1796.0,44.0,5.0,1.0,685.0,1364.0,115.0,1.0,798.6998,314.0607
67350,38.0,1.0,0.0,1.0,8.0,0.0,2244.0,44.0,6.0,1.0,716.0,2022.0,115.0,1.0,862.343,462.6816
67351,38.0,1.0,0.0,1.0,8.0,0.0,2482.0,44.0,7.0,1.0,685.0,2290.0,115.0,1.0,500.6012,503.7712
67352,38.0,1.0,0.0,1.0,8.0,0.0,2690.0,44.0,8.0,1.0,716.0,2498.0,115.0,1.0,522.1353,473.496
67353,38.0,1.0,0.0,1.0,8.0,0.0,3178.0,44.0,9.0,1.0,685.0,2728.0,115.0,1.0,789.61475,401.01953
67354,38.0,1.0,0.0,1.0,8.0,0.0,3558.0,44.0,10.0,1.0,716.0,3428.0,115.0,1.0,850.2724,498.65402
67355,38.0,1.0,0.0,1.0,8.0,0.0,3762.0,44.0,11.0,1.0,685.0,3606.0,115.0,1.0,563.14685,540.05865
67356,38.0,1.0,0.0,1.0,8.0,0.0,4052.0,44.0,12.0,1.0,716.0,3818.0,115.0,1.0,1123.0077,572.91547
67357,38.0,1.0,0.0,1.0,8.0,0.0,4400.0,44.0,13.0,1.0,685.0,4080.0,115.0,1.0,1017.13086,623.8681
67358,38.0,1.0,0.0,1.0,8.0,0.0,4662.0,44.0,14.0,1.0,716.0,4466.0,115.0,1.0,1186.9551,253.89388
67359,38.0,1.0,0.0,1.0,8.0,0.0,5012.0,44.0,15.0,1.0,685.0,4714.0,115.0,1.0,711.71387,317.23416
67360,38.0,1.0,0.0,1.0,8.0,0.0,826.0,13.0,1.0,1.0,716.0,286.0,116.0,1.0,1023.40674,509.76263
67361,38.0,1.0,0.0,1.0,8.0,0.0,1424.0,13.0,2.0,1.0,685.0,886.0,116.0,1.0,428.34485,490.99805
67362,38.0,1.0,0.0,1.0,8.0,0.0,2136.0,13.0,3.0,1.0,716.0,1480.0,116.0,1.0,943.4433,447.7821
67363,38.0,1.0,0.0,1.0,8.0,0.0,2460.0,13.0,4.0,1.0,685.0,2162.0,116.0,1.0,870.0047,377.6981
67364,38.0,1.0,0.0,1.0,8.0,0.0,2894.0,13.0,5.0,1.0,223.0,2614.0,116.0,1.0,919.76855,359.0987
67365,38.0,1.0,0.0,1.0,8.0,0.0,3164.0,13.0,6.0,1.0,154.0,2918.0,116.0,1.0,869.94165,450.78348
67366,38.0,1.0,0.0,1.0,8.0,0.0,3492.0,13.0,7.0,1.0,223.0,3210.0,116.0,1.0,656.38086,511.79346
67367,38.0,1.0,0.0,1.0,8.0,0.0,3682.0,13.0,8.0,1.0,154.0,3508.0,116.0,1.0,618.4089,533.6762
67368,38.0,1.0,0.0,1.0,8.0,0.0,3996.0,13.0,9.0,1.0,223.0,3728.0,116.0,1.0,961.394,410.0839
67369,38.0,1.0,0.0,1.0,8.0,0.0,4688.0,13.0,10.0,1.0,154.0,4110.0,116.0,1.0,780.991,355.30087
67370,38.0,1.0,0.0,1.0,8.0,0.0,4928.0,13.0,11.0,1.0,223.0,4720.0,116.0,1.0,938.66693,369.74728
67371,38.0,1.0,0.0,1.0,8.0,0.0,5104.0,13.0,12.0,1.0,154.0,4978.0,116.0,1.0,520.67896,533.81335
67391,38.0,1.0,0.0,1.0,8.0,0.0,2420.0,5.0,1.0,1.0,223.0,2286.0,120.0,1.0,1095.5665,560.9268
67392,38.0,1.0,0.0,1.0,8.0,0.0,2654.0,5.0,2.0,1.0,154.0,2458.0,120.0,1.0,957.37115,755.79694
67393,38.0,1.0,0.0,1.0,8.0,0.0,2812.0,5.0,3.0,1.0,223.0,2688.0,120.0,1.0,777.1731,715.25287
67394,38.0,1.0,0.0,1.0,8.0,0.0,3268.0,5.0,4.0,1.0,154.0,2860.0,120.0,1.0,817.0455,479.1215
67395,38.0,1.0,0.0,1.0,8.0,0.0,3718.0,5.0,5.0,1.0,223.0,3316.0,120.0,1.0,1077.0826,703.8667
67396,38.0,1.0,0.0,1.0,8.0,0.0,4078.0,5.0,6.0,1.0,154.0,3772.0,120.0,1.0,522.5591,863.6187
67397,38.0,1.0,0.0,1.0,8.0,0.0,4866.0,5.0,7.0,1.0,537.0,4152.0,120.0,1.0,556.91034,317.9517
67398,38.0,1.0,0.0,1.0,8.0,0.0,5238.0,5.0,8.0,1.0,206.0,4924.0,120.0,1.0,1106.2611,559.63086
67433,38.0,1.0,1.0,0.0,8.0,0.0,1862.0,11.0,1.0,1.0,875.0,432.0,124.0,1.0,1140.8444,395.19107
67434,38.0,1.0,1.0,0.0,8.0,0.0,2160.0,11.0,2.0,1.0,423.0,1924.0,124.0,1.0,567.09827,739.03265
67435,38.0,1.0,1.0,0.0,8.0,0.0,2462.0,11.0,3.0,1.0,875.0,2218.0,124.0,1.0,649.1669,313.66788
67436,38.0,1.0,1.0,0.0,8.0,0.0,2656.0,11.0,4.0,1.0,423.0,2508.0,124.0,1.0,450.49646,691.58484
67437,38.0,1.0,1.0,0.0,8.0,0.0,3010.0,11.0,5.0,1.0,875.0,2688.0,124.0,1.0,562.70435,790.35815
67438,38.0,1.0,1.0,0.0,8.0,0.0,3234.0,11.0,6.0,1.0,423.0,3052.0,124.0,1.0,354.39755,622.1244
67439,38.0,1.0,1.0,0.0,8.0,0.0,3718.0,11.0,7.0,1.0,875.0,3302.0,124.0,1.0,840.7576,211.83778
67440,38.0,1.0,1.0,0.0,8.0,0.0,3912.0,11.0,8.0,1.0,423.0,3764.0,124.0,1.0,1203.8878,375.7262
67441,38.0,1.0,1.0,0.0,8.0,0.0,4100.0,11.0,9.0,1.0,875.0,3934.0,124.0,1.0,1144.3688,380.94016
67442,38.0,1.0,1.0,0.0,8.0,0.0,4380.0,11.0,10.0,1.0,423.0,4160.0,124.0,1.0,531.5499,249.64319
67443,38.0,1.0,1.0,0.0,8.0,0.0,4642.0,11.0,11.0,1.0,875.0,4428.0,124.0,1.0,908.6901,207.00555
67444,38.0,1.0,1.0,0.0,8.0,0.0,4896.0,11.0,12.0,1.0,423.0,4696.0,124.0,1.0,395.19885,510.43954
67445,38.0,1.0,1.0,0.0,8.0,0.0,5188.0,11.0,13.0,1.0,875.0,4950.0,124.0,1.0,750.0013,442.1859
67580,39.0,1.0,1.0,0.0,8.0,0.0,544.0,19.0,1.0,1.0,410.0,310.0,7.0,1.0,465.2813,450.20734
67581,39.0,1.0,1.0,0.0,8.0,0.0,764.0,19.0,2.0,1.0,575.0,572.0,7.0,1.0,348.15088,448.1242
67582,39.0,1.0,1.0,0.0,8.0,0.0,1310.0,19.0,3.0,1.0,454.0,802.0,7.0,1.0,93.22957,488.53903
67583,39.0,1.0,1.0,0.0,8.0,0.0,1578.0,19.0,4.0,1.0,575.0,1358.0,7.0,1.0,369.98456,331.8587
67584,39.0,1.0,1.0,0.0,8.0,0.0,1780.0,19.0,5.0,1.0,454.0,1600.0,7.0,1.0,425.20367,285.71115
67585,39.0,1.0,1.0,0.0,8.0,0.0,2062.0,19.0,6.0,1.0,575.0,1828.0,7.0,1.0,716.4513,542.2371
67586,39.0,1.0,1.0,0.0,8.0,0.0,2244.0,19.0,7.0,1.0,454.0,2104.0,7.0,1.0,979.48846,526.19257
67587,39.0,1.0,1.0,0.0,8.0,0.0,2544.0,19.0,8.0,1.0,575.0,2272.0,7.0,1.0,1082.0481,517.3972
67588,39.0,1.0,1.0,0.0,8.0,0.0,2894.0,19.0,9.0,1.0,454.0,2596.0,7.0,1.0,1012.293,174.8566
67589,39.0,1.0,1.0,0.0,8.0,0.0,3120.0,19.0,10.0,1.0,575.0,2944.0,7.0,1.0,973.70703,580.281
67590,39.0,1.0,1.0,0.0,8.0,0.0,3346.0,19.0,11.0,1.0,454.0,3150.0,7.0,1.0,845.59314,576.1638
67591,39.0,1.0,1.0,0.0,8.0,0.0,3616.0,19.0,12.0,1.0,575.0,3376.0,7.0,1.0,713.56226,625.40857
67592,39.0,1.0,1.0,0.0,8.0,0.0,4038.0,19.0,13.0,1.0,454.0,3654.0,7.0,1.0,510.13602,628.0778
67593,39.0,1.0,1.0,0.0,8.0,0.0,4124.0,19.0,14.0,1.0,575.0,4066.0,7.0,1.0,449.41873,612.35626
67594,39.0,1.0,1.0,0.0,8.0,0.0,4350.0,19.0,15.0,1.0,454.0,4164.0,7.0,1.0,713.2351,641.33057
67595,39.0,1.0,1.0,0.0,8.0,0.0,4690.0,19.0,16.0,1.0,575.0,4408.0,7.0,1.0,220.55614,574.81085
67596,39.0,1.0,1.0,0.0,8.0,0.0,4888.0,19.0,17.0,1.0,454.0,4716.0,7.0,1.0,141.16093,541.62805
67597,39.0,1.0,1.0,0.0,8.0,0.0,5128.0,19.0,18.0,1.0,575.0,4936.0,7.0,1.0,350.42853,356.92834
67718,39.0,1.0,0.0,1.0,8.0,0.0,530.0,18.0,1.0,1.0,637.0,342.0,16.0,1.0,524.3844,670.77637
67719,39.0,1.0,0.0,1.0,8.0,0.0,1168.0,18.0,2.0,1.0,407.0,552.0,16.0,1.0,589.1854,686.9814
67720,39.0,1.0,0.0,1.0,8.0,0.0,1406.0,18.0,3.0,1.0,637.0,1212.0,16.0,1.0,516.1925,530.4866
67721,39.0,1.0,0.0,1.0,8.0,0.0,1958.0,18.0,4.0,1.0,407.0,1458.0,16.0,1.0,130.96536,535.0482
67722,39.0,1.0,0.0,1.0,8.0,0.0,2558.0,18.0,5.0,1.0,637.0,1994.0,16.0,1.0,354.7332,595.87506
67723,39.0,1.0,0.0,1.0,8.0,0.0,3058.0,18.0,6.0,1.0,407.0,2570.0,16.0,1.0,351.53455,614.00397
67724,39.0,1.0,0.0,1.0,8.0,0.0,3482.0,18.0,7.0,1.0,637.0,3116.0,16.0,1.0,186.12431,282.70422
67725,39.0,1.0,0.0,1.0,8.0,0.0,3952.0,18.0,8.0,1.0,407.0,3558.0,16.0,1.0,1041.7129,468.0662
67726,39.0,1.0,0.0,1.0,8.0,0.0,4138.0,18.0,9.0,1.0,637.0,3984.0,16.0,1.0,935.5063,540.2741
67727,39.0,1.0,0.0,1.0,8.0,0.0,4406.0,18.0,10.0,1.0,407.0,4156.0,16.0,1.0,964.331,522.64185
67728,39.0,1.0,0.0,1.0,8.0,0.0,4666.0,18.0,11.0,1.0,637.0,4480.0,16.0,1.0,145.06503,669.88245
67729,39.0,1.0,0.0,1.0,8.0,0.0,4952.0,18.0,12.0,1.0,407.0,4694.0,16.0,1.0,38.374218,693.8042
67763,39.0,1.0,0.0,1.0,8.0,0.0,516.0,17.0,1.0,1.0,704.0,340.0,19.0,1.0,493.2335,416.95276
67764,39.0,1.0,0.0,1.0,8.0,0.0,726.0,17.0,2.0,1.0,250.0,566.0,19.0,1.0,200.2206,392.3147
67765,39.0,1.0,0.0,1.0,8.0,0.0,974.0,17.0,3.0,1.0,704.0,754.0,19.0,1.0,69.90925,335.9108
67766,39.0,1.0,0.0,1.0,8.0,0.0,1160.0,17.0,4.0,1.0,250.0,998.0,19.0,1.0,146.1489,233.70581
67767,39.0,1.0,0.0,1.0,8.0,0.0,1378.0,17.0,5.0,1.0,704.0,1214.0,19.0,1.0,572.2402,200.90306
67768,39.0,1.0,0.0,1.0,8.0,0.0,1592.0,17.0,6.0,1.0,250.0,1404.0,19.0,1.0,664.8408,216.7997
67769,39.0,1.0,0.0,1.0,8.0,0.0,1998.0,17.0,7.0,1.0,878.0,1624.0,19.0,1.0,768.77704,270.7438
67770,39.0,1.0,0.0,1.0,8.0,0.0,2320.0,17.0,8.0,1.0,241.0,2048.0,19.0,1.0,485.51282,285.69788
67771,39.0,1.0,0.0,1.0,8.0,0.0,2430.0,17.0,9.0,1.0,878.0,2366.0,19.0,1.0,370.95624,611.71564
67772,39.0,1.0,0.0,1.0,8.0,0.0,2694.0,17.0,10.0,1.0,241.0,2460.0,19.0,1.0,439.00134,571.53723
67773,39.0,1.0,0.0,1.0,8.0,0.0,2896.0,17.0,11.0,1.0,878.0,2710.0,19.0,1.0,408.30283,548.913
67774,39.0,1.0,0.0,1.0,8.0,0.0,3254.0,17.0,12.0,1.0,241.0,2944.0,19.0,1.0,190.8827,542.6929
67775,39.0,1.0,0.0,1.0,8.0,0.0,3572.0,17.0,13.0,1.0,878.0,3280.0,19.0,1.0,272.44098,591.8196
67776,39.0,1.0,0.0,1.0,8.0,0.0,3948.0,17.0,14.0,1.0,241.0,3668.0,19.0,1.0,988.1044,480.49185
67777,39.0,1.0,0.0,1.0,8.0,0.0,4406.0,17.0,15.0,1.0,878.0,3994.0,19.0,1.0,1000.62897,278.58105
67778,39.0,1.0,0.0,1.0,8.0,0.0,4696.0,17.0,16.0,1.0,241.0,4450.0,19.0,1.0,1065.6711,454.26562
67779,39.0,1.0,0.0,1.0,8.0,0.0,4998.0,17.0,17.0,1.0,878.0,4740.0,19.0,1.0,851.03564,589.87744
67780,39.0,1.0,0.0,1.0,8.0,0.0,478.0,38.0,1.0,1.0,241.0,320.0,20.0,1.0,368.6289,533.1299
67781,39.0,1.0,0.0,1.0,8.0,0.0,910.0,38.0,2.0,1.0,878.0,514.0,20.0,1.0,164.20131,570.5333
67782,39.0,1.0,0.0,1.0,8.0,0.0,1208.0,38.0,3.0,1.0,241.0,938.0,20.0,1.0,147.51788,680.8229
67783,39.0,1.0,0.0,1.0,8.0,0.0,1382.0,38.0,4.0,1.0,878.0,1266.0,20.0,1.0,528.39435,713.6889
67784,39.0,1.0,0.0,1.0,8.0,0.0,1640.0,38.0,5.0,1.0,241.0,1414.0,20.0,1.0,710.61945,743.9869
67785,39.0,1.0,0.0,1.0,8.0,0.0,1816.0,38.0,6.0,1.0,878.0,1656.0,20.0,1.0,750.3023,731.1334
67786,39.0,1.0,0.0,1.0,8.0,0.0,2044.0,38.0,7.0,1.0,241.0,1872.0,20.0,1.0,279.23334,622.3091
67787,39.0,1.0,0.0,1.0,8.0,0.0,2290.0,38.0,8.0,1.0,878.0,2072.0,20.0,1.0,111.62393,607.56384
67788,39.0,1.0,0.0,1.0,8.0,0.0,2492.0,38.0,9.0,1.0,241.0,2318.0,20.0,1.0,303.5529,583.5908
67789,39.0,1.0,0.0,1.0,8.0,0.0,2764.0,38.0,10.0,1.0,878.0,2546.0,20.0,1.0,769.6009,681.7291
67790,39.0,1.0,0.0,1.0,8.0,0.0,3046.0,38.0,11.0,1.0,241.0,2812.0,20.0,1.0,707.43134,469.5696
67791,39.0,1.0,0.0,1.0,8.0,0.0,3480.0,38.0,12.0,1.0,878.0,3096.0,20.0,1.0,346.29694,438.41464
67792,39.0,1.0,0.0,1.0,8.0,0.0,3708.0,38.0,13.0,1.0,241.0,3528.0,20.0,1.0,715.8056,421.4884
67793,39.0,1.0,0.0,1.0,8.0,0.0,4088.0,38.0,14.0,1.0,878.0,3742.0,20.0,1.0,901.41125,435.65384
67794,39.0,1.0,0.0,1.0,8.0,0.0,4262.0,38.0,15.0,1.0,241.0,4108.0,20.0,1.0,841.9176,422.51044
67795,39.0,1.0,0.0,1.0,8.0,0.0,4708.0,38.0,16.0,1.0,878.0,4304.0,20.0,1.0,1075.4746,553.95056
67796,39.0,1.0,0.0,1.0,8.0,0.0,5054.0,38.0,17.0,1.0,241.0,4736.0,20.0,1.0,1178.8193,682.64404
67831,39.0,1.0,0.0,1.0,8.0,0.0,631.0,25.0,1.0,1.0,970.0,299.0,23.0,1.0,448.0682,397.76523
67832,39.0,1.0,0.0,1.0,8.0,0.0,1133.0,25.0,2.0,1.0,688.0,679.0,23.0,1.0,702.31934,522.16534
67833,39.0,1.0,0.0,1.0,8.0,0.0,1315.0,25.0,3.0,1.0,970.0,1159.0,23.0,1.0,801.5935,519.4893
67834,39.0,1.0,0.0,1.0,8.0,0.0,1519.0,25.0,4.0,1.0,688.0,1353.0,23.0,1.0,1077.3252,536.4744
67835,39.0,1.0,0.0,1.0,8.0,0.0,1717.0,25.0,5.0,1.0,970.0,1551.0,23.0,1.0,1162.0935,439.8143
67836,39.0,1.0,0.0,1.0,8.0,0.0,2165.0,25.0,6.0,1.0,688.0,1737.0,23.0,1.0,1206.5388,421.12878
67837,39.0,1.0,0.0,1.0,8.0,0.0,2511.0,25.0,7.0,1.0,970.0,2197.0,23.0,1.0,1081.0499,457.38107
67838,39.0,1.0,0.0,1.0,8.0,0.0,2839.0,25.0,8.0,1.0,688.0,2589.0,23.0,1.0,475.18753,237.81714
67839,39.0,1.0,0.0,1.0,8.0,0.0,3097.0,25.0,9.0,1.0,970.0,2869.0,23.0,1.0,603.49915,145.35638
67840,39.0,1.0,0.0,1.0,8.0,0.0,3451.0,25.0,10.0,1.0,688.0,3135.0,23.0,1.0,807.11633,119.23082
67841,39.0,1.0,0.0,1.0,8.0,0.0,3615.0,25.0,11.0,1.0,970.0,3477.0,23.0,1.0,922.9438,89.93619
67842,39.0,1.0,0.0,1.0,8.0,0.0,3817.0,25.0,12.0,1.0,688.0,3647.0,23.0,1.0,1037.7953,119.45196
67843,39.0,1.0,0.0,1.0,8.0,0.0,4017.0,25.0,13.0,1.0,1057.0,3835.0,23.0,1.0,1013.1856,144.92558
67844,39.0,1.0,0.0,1.0,8.0,0.0,4205.0,25.0,14.0,1.0,329.0,4085.0,23.0,1.0,389.4447,296.0306
67845,39.0,1.0,0.0,1.0,8.0,0.0,4405.0,25.0,15.0,1.0,1057.0,4243.0,23.0,1.0,137.0018,171.59402
67846,39.0,1.0,0.0,1.0,8.0,0.0,4785.0,25.0,16.0,0.0,329.0,4437.0,23.0,0.0,-5.7855353,31.374428
67847,39.0,1.0,0.0,1.0,8.0,0.0,5141.0,25.0,17.0,1.0,1057.0,4855.0,23.0,1.0,160.30325,473.98438
67848,39.0,1.0,0.0,1.0,8.0,0.0,490.0,28.0,1.0,1.0,329.0,294.0,24.0,1.0,573.63727,466.31116
67849,39.0,1.0,0.0,1.0,8.0,0.0,756.0,28.0,2.0,1.0,1057.0,554.0,24.0,1.0,181.6014,290.29803
67850,39.0,1.0,0.0,1.0,8.0,0.0,974.0,28.0,3.0,1.0,329.0,784.0,24.0,1.0,70.893875,250.0193
67851,39.0,1.0,0.0,1.0,8.0,0.0,1428.0,28.0,4.0,1.0,1057.0,1000.0,24.0,1.0,79.33027,126.92979
67852,39.0,1.0,0.0,1.0,8.0,0.0,1740.0,28.0,5.0,1.0,329.0,1470.0,24.0,1.0,44.74288,411.157
67853,39.0,1.0,0.0,1.0,8.0,0.0,2918.0,28.0,6.0,1.0,1057.0,1794.0,24.0,1.0,89.773674,654.80505
67854,39.0,1.0,0.0,1.0,8.0,0.0,3210.0,28.0,7.0,1.0,329.0,2996.0,24.0,1.0,908.0707,626.0722
67855,39.0,1.0,0.0,1.0,8.0,0.0,3412.0,28.0,8.0,1.0,1057.0,3238.0,24.0,1.0,828.86975,648.21423
67856,39.0,1.0,0.0,1.0,8.0,0.0,3724.0,28.0,9.0,1.0,329.0,3458.0,24.0,1.0,572.293,659.67175
67857,39.0,1.0,0.0,1.0,8.0,0.0,3940.0,28.0,10.0,1.0,1057.0,3766.0,24.0,1.0,712.0125,877.30804
67858,39.0,1.0,0.0,1.0,8.0,0.0,4220.0,28.0,11.0,1.0,329.0,3976.0,24.0,1.0,905.1716,901.6618
67859,39.0,1.0,0.0,1.0,8.0,0.0,4432.0,28.0,12.0,1.0,1057.0,4268.0,24.0,1.0,851.8682,573.3468
67860,39.0,1.0,0.0,1.0,8.0,0.0,4690.0,28.0,13.0,1.0,329.0,4478.0,24.0,1.0,576.96423,464.42865
67861,39.0,1.0,0.0,1.0,8.0,0.0,4876.0,28.0,14.0,1.0,1057.0,4730.0,24.0,1.0,571.5188,253.9493
67862,39.0,1.0,0.0,1.0,8.0,0.0,5024.0,28.0,15.0,1.0,329.0,4920.0,24.0,1.0,807.0209,247.0945
67937,39.0,1.0,0.0,1.0,8.0,0.0,519.0,45.0,1.0,1.0,603.0,333.0,30.0,1.0,564.09106,460.8891
67938,39.0,1.0,0.0,1.0,8.0,0.0,661.0,45.0,2.0,1.0,300.0,567.0,30.0,1.0,887.80133,449.741
67939,39.0,1.0,0.0,1.0,8.0,0.0,935.0,45.0,3.0,1.0,603.0,715.0,30.0,1.0,496.79993,707.529
67940,39.0,1.0,0.0,1.0,8.0,0.0,1205.0,45.0,4.0,1.0,300.0,979.0,30.0,1.0,783.7315,729.7731
67941,39.0,1.0,0.0,1.0,8.0,0.0,1311.0,45.0,5.0,1.0,603.0,1259.0,30.0,1.0,887.0451,493.77692
67942,39.0,1.0,0.0,1.0,8.0,0.0,1537.0,45.0,6.0,1.0,300.0,1377.0,30.0,1.0,330.40964,101.313156
67943,39.0,1.0,0.0,1.0,8.0,0.0,1949.0,45.0,7.0,1.0,603.0,1563.0,30.0,1.0,217.34766,68.13646
67944,39.0,1.0,0.0,1.0,8.0,0.0,2241.0,45.0,8.0,1.0,300.0,1969.0,30.0,1.0,198.00912,94.36059
67945,39.0,1.0,0.0,1.0,8.0,0.0,2449.0,45.0,9.0,1.0,603.0,2259.0,30.0,1.0,203.24464,53.73312
67946,39.0,1.0,0.0,1.0,8.0,0.0,2727.0,45.0,10.0,1.0,300.0,2487.0,30.0,1.0,480.89587,170.05882
67947,39.0,1.0,0.0,1.0,8.0,0.0,3071.0,45.0,11.0,1.0,603.0,2753.0,30.0,1.0,522.5284,208.88936
67948,39.0,1.0,0.0,1.0,8.0,0.0,3261.0,45.0,12.0,1.0,300.0,3091.0,30.0,1.0,562.8925,216.98097
67949,39.0,1.0,0.0,1.0,8.0,0.0,3921.0,45.0,13.0,1.0,603.0,3325.0,30.0,1.0,1103.8998,246.6308
67950,39.0,1.0,0.0,1.0,8.0,0.0,4759.0,45.0,14.0,1.0,300.0,3965.0,30.0,1.0,1027.8275,50.983265
67951,39.0,1.0,0.0,1.0,8.0,0.0,5133.0,45.0,15.0,1.0,603.0,4787.0,30.0,1.0,999.9856,138.25423
68019,39.0,1.0,1.0,0.0,8.0,0.0,474.0,23.0,1.0,1.0,370.0,302.0,35.0,1.0,375.30823,398.60605
68020,39.0,1.0,1.0,0.0,8.0,0.0,704.0,23.0,2.0,1.0,672.0,508.0,35.0,1.0,175.16258,336.96283
68021,39.0,1.0,1.0,0.0,8.0,0.0,1012.0,23.0,3.0,1.0,370.0,752.0,35.0,1.0,515.283,207.34782
68022,39.0,1.0,1.0,0.0,8.0,0.0,1320.0,23.0,4.0,1.0,672.0,1056.0,35.0,1.0,680.74493,329.4078
68023,39.0,1.0,1.0,0.0,8.0,0.0,1594.0,23.0,5.0,1.0,370.0,1348.0,35.0,1.0,567.26184,379.22818
68024,39.0,1.0,1.0,0.0,8.0,0.0,1860.0,23.0,6.0,1.0,672.0,1620.0,35.0,1.0,489.83218,391.43524
68025,39.0,1.0,1.0,0.0,8.0,0.0,2238.0,23.0,7.0,1.0,370.0,1908.0,35.0,1.0,183.3155,593.8063
68026,39.0,1.0,1.0,0.0,8.0,0.0,2530.0,23.0,8.0,1.0,672.0,2260.0,35.0,1.0,132.61307,556.8365
68027,39.0,1.0,1.0,0.0,8.0,0.0,2810.0,23.0,9.0,1.0,370.0,2572.0,35.0,1.0,354.79828,739.29913
68028,39.0,1.0,1.0,0.0,8.0,0.0,3002.0,23.0,10.0,1.0,672.0,2862.0,35.0,1.0,671.0889,738.5143
68029,39.0,1.0,1.0,0.0,8.0,0.0,3292.0,23.0,11.0,1.0,370.0,3038.0,35.0,1.0,900.61505,704.0592
68030,39.0,1.0,1.0,0.0,8.0,0.0,3568.0,23.0,12.0,1.0,672.0,3308.0,35.0,1.0,852.59985,712.1669
68031,39.0,1.0,1.0,0.0,8.0,0.0,3926.0,23.0,13.0,1.0,370.0,3610.0,35.0,1.0,576.39435,728.35974
68032,39.0,1.0,1.0,0.0,8.0,0.0,4260.0,23.0,14.0,1.0,672.0,3946.0,35.0,1.0,572.5492,638.0209
68033,39.0,1.0,1.0,0.0,8.0,0.0,4476.0,23.0,15.0,1.0,370.0,4276.0,35.0,1.0,535.0623,614.3163
68034,39.0,1.0,1.0,0.0,8.0,0.0,4840.0,23.0,16.0,1.0,672.0,4536.0,35.0,1.0,1074.9666,683.1183
68035,39.0,1.0,1.0,0.0,8.0,0.0,5128.0,23.0,17.0,1.0,370.0,4856.0,35.0,1.0,1026.0858,681.97455
68051,39.0,1.0,0.0,1.0,8.0,0.0,542.0,53.0,1.0,1.0,139.0,292.0,37.0,1.0,543.7821,444.89102
68052,39.0,1.0,0.0,1.0,8.0,0.0,610.0,53.0,2.0,1.0,606.0,554.0,37.0,1.0,513.4853,435.13705
68053,39.0,1.0,0.0,1.0,8.0,0.0,900.0,53.0,3.0,1.0,139.0,668.0,37.0,1.0,50.121178,465.6721
68054,39.0,1.0,0.0,1.0,8.0,0.0,1166.0,53.0,4.0,0.0,606.0,930.0,37.0,0.0,-27.74165,578.35126
68055,39.0,1.0,0.0,1.0,8.0,0.0,1424.0,53.0,5.0,1.0,139.0,1226.0,37.0,1.0,254.66824,236.85663
68056,39.0,1.0,0.0,1.0,8.0,0.0,1752.0,53.0,6.0,1.0,606.0,1458.0,37.0,1.0,97.904526,222.25565
